Date,Open,High,Low,Close,Volume,Ticker
2013-12-04,1792.0,1799.5,1777.75,1791.75,2107738,ES=F
2013-12-05,1792.5,1794.25,1782.0,1784.0,1576138,ES=F
2013-12-06,1784.5,1806.0,1784.25,1805.0,1757106,ES=F
2013-12-09,1806.5,1811.5,1804.75,1809.0,1060287,ES=F
2013-12-10,1809.25,1811.5,1801.0,1803.0,1174676,ES=F
2013-12-11,1804.25,1808.0,1779.25,1780.75,2004200,ES=F
2013-12-12,1780.75,1784.0,1771.75,1775.0,1833127,ES=F
2013-12-13,1773.5,1783.0,1771.75,1774.75,994289,ES=F
2013-12-16,1774.75,1792.5,1760.25,1786.5,869476,ES=F
2013-12-17,1784.75,1789.0,1776.5,1779.25,748121,ES=F
2013-12-18,1778.25,1812.75,1767.25,1810.75,711563,ES=F
2013-12-19,1810.0,1813.0,1801.25,1808.5,387385,ES=F
2013-12-20,1808.75,1813.0,1808.75,1810.25,1356110,ES=F
2013-12-23,1817.0,1824.5,1816.75,1822.75,737153,ES=F
2013-12-24,1822.75,1829.5,1820.5,1829.0,314408,ES=F
2013-12-26,1830.0,1837.75,1829.75,1836.5,438937,ES=F
2013-12-27,1836.5,1840.0,1833.25,1836.5,622702,ES=F
2013-12-30,1836.0,1838.5,1833.5,1834.75,581577,ES=F
2013-12-31,1835.5,1846.5,1834.25,1841.0,653055,ES=F
2014-01-02,1837.75,1840.75,1821.75,1826.5,1243227,ES=F
2014-01-03,1827.25,1833.0,1820.5,1825.5,961601,ES=F
2014-01-06,1824.0,1832.5,1817.25,1820.75,1369207,ES=F
2014-01-07,1819.75,1834.75,1819.5,1830.75,1162443,ES=F
2014-01-08,1830.75,1834.75,1825.5,1832.5,1330414,ES=F
2014-01-09,1831.75,1839.0,1824.25,1833.0,1324605,ES=F
2014-01-10,1833.25,1842.5,1826.25,1837.75,1455887,ES=F
2014-01-13,1838.5,1838.75,1809.5,1815.0,1710408,ES=F
2014-01-14,1815.75,1834.25,1812.75,1833.0,1595178,ES=F
2014-01-15,1833.0,1845.75,1831.5,1841.5,1260095,ES=F
2014-01-16,1841.5,1843.75,1834.5,1836.25,952497,ES=F
2014-01-17,1838.0,1842.75,1829.25,1834.25,1182782,ES=F
2014-01-21,1834.0,1844.0,1826.25,1838.5,1329662,ES=F
2014-01-22,1837.5,1843.25,1834.75,1838.5,941604,ES=F
2014-01-23,1839.0,1844.0,1813.75,1824.25,1815516,ES=F
2014-01-24,1824.0,1828.0,1780.0,1782.0,2566321,ES=F
2014-01-27,1781.75,1792.0,1767.0,1775.75,2776036,ES=F
2014-01-28,1771.25,1797.0,1771.0,1788.25,1726338,ES=F
2014-01-29,1796.0,1801.25,1764.0,1771.25,2740741,ES=F
2014-01-30,1770.0,1793.75,1767.75,1781.25,1824579,ES=F
2014-01-31,1783.5,1788.25,1761.25,1776.5,2389820,ES=F
2014-02-03,1777.5,1783.75,1732.25,1732.75,3026524,ES=F
2014-02-04,1738.25,1753.5,1734.0,1743.75,2325416,ES=F
2014-02-05,1744.25,1750.75,1732.0,1744.0,2075514,ES=F
2014-02-06,1744.75,1769.75,1744.0,1766.5,1739245,ES=F
2014-02-07,1768.0,1794.0,1758.25,1793.5,2344919,ES=F
2014-02-10,1793.0,1796.0,1786.25,1794.75,1148560,ES=F
2014-02-11,1795.25,1819.5,1794.25,1813.5,1764385,ES=F
2014-02-12,1813.25,1823.25,1811.25,1817.0,1385941,ES=F
2014-02-13,1816.75,1827.0,1802.25,1824.25,1645236,ES=F
2014-02-14,1823.75,1838.75,1816.0,1835.0,1365228,ES=F
2014-02-18,1833.5,1840.25,1831.5,1837.5,1210508,ES=F
2014-02-19,1837.25,1844.5,1823.25,1825.5,1771087,ES=F
2014-02-20,1826.0,1840.25,1817.25,1836.25,1608588,ES=F
